user_id,cluster,cluster_name,churn,pv_count,cart_count,fav_count,buy_count,active_days,cat_breadth,recency
123028,2,活跃潜力用户,0,25.0,5.0,0.0,0.0,3.0,10.0,1.0
123035,2,活跃潜力用户,0,18.0,0.0,0.0,1.0,3.0,10.0,0.0
123036,1,早期沉睡用户,1,67.0,0.0,15.0,2.0,6.0,23.0,0.0
123041,1,早期沉睡用户,1,11.0,0.0,1.0,1.0,1.0,3.0,4.0
123057,2,活跃潜力用户,0,150.0,1.0,0.0,2.0,5.0,40.0,0.0
123063,1,早期沉睡用户,1,40.0,1.0,0.0,2.0,2.0,11.0,2.0
123064,2,活跃潜力用户,0,24.0,2.0,2.0,0.0,5.0,15.0,0.0
123076,2,活跃潜力用户,0,58.0,3.0,0.0,1.0,4.0,8.0,0.0
12308,2,活跃潜力用户,0,27.0,0.0,2.0,1.0,4.0,11.0,0.0
123081,2,活跃潜力用户,1,37.0,16.0,0.0,2.0,4.0,25.0,0.0
123084,0,高价值忠诚用户,1,111.0,6.0,1.0,5.0,6.0,20.0,0.0
123087,2,活跃潜力用户,1,76.0,0.0,2.0,1.0,6.0,26.0,0.0
123090,1,早期沉睡用户,1,140.0,15.0,0.0,5.0,6.0,49.0,0.0
123094,2,活跃潜力用户,0,191.0,7.0,0.0,0.0,5.0,42.0,0.0
123102,2,活跃潜力用户,0,68.0,4.0,0.0,2.0,6.0,29.0,0.0
123103,1,早期沉睡用户,1,87.0,1.0,1.0,1.0,6.0,22.0,0.0
123108,1,早期沉睡用户,1,103.0,14.0,0.0,2.0,6.0,19.0,0.0
123109,2,活跃潜力用户,0,133.0,15.0,0.0,3.0,6.0,23.0,0.0
123111,1,早期沉睡用户,1,28.0,0.0,0.0,5.0,4.0,10.0,0.0
123118,2,活跃潜力用户,0,16.0,3.0,0.0,0.0,4.0,14.0,0.0
123123,1,早期沉睡用户,1,20.0,2.0,2.0,1.0,4.0,11.0,1.0
123131,2,活跃潜力用户,1,49.0,0.0,5.0,1.0,3.0,14.0,0.0
123132,2,活跃潜力用户,0,161.0,31.0,1.0,2.0,6.0,58.0,0.0
123134,2,活跃潜力用户,0,30.0,1.0,7.0,1.0,5.0,15.0,1.0
123145,1,早期沉睡用户,1,18.0,2.0,4.0,1.0,5.0,10.0,0.0
123150,2,活跃潜力用户,0,22.0,0.0,0.0,0.0,3.0,16.0,0.0
123151,1,早期沉睡用户,1,52.0,0.0,7.0,1.0,3.0,24.0,0.0
123156,2,活跃潜力用户,1,130.0,0.0,6.0,3.0,6.0,18.0,0.0
123170,2,活跃潜力用户,1,62.0,1.0,0.0,1.0,2.0,16.0,0.0
123172,1,早期沉睡用户,1,50.0,6.0,0.0,2.0,6.0,22.0,0.0
123177,1,早期沉睡用户,1,143.0,14.0,0.0,1.0,6.0,41.0,0.0
123178,2,活跃潜力用户,0,8.0,0.0,0.0,0.0,2.0,4.0,2.0
123192,2,活跃潜力用户,0,16.0,1.0,0.0,0.0,4.0,2.0,1.0
123194,0,高价值忠诚用户,0,95.0,25.0,1.0,6.0,6.0,33.0,0.0
123209,1,早期沉睡用户,1,13.0,0.0,0.0,2.0,6.0,12.0,0.0
123213,1,早期沉睡用户,1,54.0,7.0,0.0,2.0,5.0,22.0,0.0
123217,1,早期沉睡用户,1,106.0,15.0,0.0,1.0,5.0,33.0,0.0
12322,0,高价值忠诚用户,0,22.0,0.0,0.0,6.0,5.0,16.0,0.0
123222,2,活跃潜力用户,0,235.0,12.0,26.0,1.0,6.0,39.0,0.0
123241,2,活跃潜力用户,0,34.0,2.0,0.0,1.0,4.0,16.0,0.0
123242,0,高价值忠诚用户,0,101.0,3.0,0.0,7.0,6.0,42.0,0.0
123243,1,早期沉睡用户,1,15.0,0.0,1.0,1.0,4.0,8.0,0.0
123245,2,活跃潜力用户,1,98.0,13.0,2.0,4.0,6.0,28.0,0.0
123246,2,活跃潜力用户,1,54.0,4.0,0.0,3.0,6.0,17.0,0.0
12325,1,早期沉睡用户,1,11.0,0.0,0.0,1.0,6.0,9.0,0.0
123252,0,高价值忠诚用户,0,31.0,5.0,0.0,5.0,6.0,20.0,0.0
123256,2,活跃潜力用户,0,2.0,0.0,0.0,2.0,1.0,2.0,1.0
123264,0,高价值忠诚用户,0,101.0,3.0,4.0,4.0,6.0,22.0,0.0
123272,2,活跃潜力用户,1,15.0,1.0,0.0,2.0,6.0,13.0,0.0
123275,1,早期沉睡用户,1,142.0,16.0,0.0,1.0,6.0,40.0,0.0
123286,0,高价值忠诚用户,0,58.0,5.0,0.0,4.0,3.0,13.0,0.0
123301,1,早期沉睡用户,1,46.0,5.0,0.0,4.0,5.0,10.0,0.0
123302,1,早期沉睡用户,1,182.0,7.0,0.0,2.0,5.0,13.0,0.0
123304,2,活跃潜力用户,0,58.0,6.0,1.0,0.0,6.0,14.0,0.0
123312,2,活跃潜力用户,0,29.0,1.0,3.0,2.0,5.0,13.0,1.0
123313,2,活跃潜力用户,0,37.0,4.0,0.0,1.0,3.0,20.0,1.0
123314,2,活跃潜力用户,0,19.0,0.0,0.0,0.0,3.0,11.0,0.0
123316,2,活跃潜力用户,0,9.0,0.0,1.0,0.0,3.0,7.0,0.0
123317,2,活跃潜力用户,0,28.0,2.0,0.0,3.0,6.0,19.0,0.0
123325,2,活跃潜力用户,1,8.0,3.0,0.0,2.0,4.0,9.0,0.0
12333,2,活跃潜力用户,1,63.0,1.0,11.0,3.0,6.0,26.0,0.0
123340,2,活跃潜力用户,0,12.0,0.0,0.0,1.0,4.0,6.0,0.0
123344,0,高价值忠诚用户,0,41.0,5.0,1.0,5.0,5.0,25.0,0.0
123347,1,早期沉睡用户,1,63.0,3.0,0.0,1.0,5.0,12.0,0.0
123348,0,高价值忠诚用户,0,14.0,0.0,1.0,1.0,4.0,10.0,0.0
123350,2,活跃潜力用户,0,3.0,0.0,0.0,0.0,1.0,1.0,0.0
123374,2,活跃潜力用户,0,30.0,4.0,0.0,0.0,5.0,20.0,0.0
123388,1,早期沉睡用户,1,52.0,7.0,1.0,2.0,6.0,35.0,0.0
123389,2,活跃潜力用户,0,22.0,6.0,0.0,0.0,6.0,12.0,0.0
1234,0,高价值忠诚用户,1,110.0,8.0,0.0,12.0,4.0,27.0,2.0
123400,1,早期沉睡用户,1,42.0,5.0,0.0,1.0,6.0,24.0,0.0
123403,2,活跃潜力用户,0,141.0,1.0,13.0,0.0,4.0,39.0,0.0
123407,1,早期沉睡用户,1,14.0,0.0,0.0,1.0,4.0,9.0,2.0
123433,1,早期沉睡用户,1,63.0,8.0,0.0,3.0,6.0,28.0,0.0
123447,1,早期沉睡用户,1,36.0,0.0,0.0,1.0,2.0,19.0,4.0
123473,1,早期沉睡用户,1,121.0,1.0,0.0,1.0,6.0,31.0,0.0
123493,1,早期沉睡用户,1,84.0,2.0,0.0,3.0,6.0,15.0,0.0
12350,2,活跃潜力用户,0,4.0,1.0,0.0,1.0,2.0,3.0,3.0
123505,1,早期沉睡用户,1,9.0,2.0,0.0,2.0,5.0,6.0,0.0
12351,0,高价值忠诚用户,0,1.0,0.0,0.0,0.0,1.0,1.0,4.0
123519,2,活跃潜力用户,0,24.0,0.0,4.0,1.0,4.0,12.0,0.0
123520,2,活跃潜力用户,0,5.0,2.0,0.0,3.0,3.0,6.0,1.0
123521,1,早期沉睡用户,1,45.0,0.0,1.0,2.0,5.0,26.0,0.0
123522,1,早期沉睡用户,1,6.0,2.0,0.0,2.0,5.0,7.0,0.0
123525,2,活跃潜力用户,0,140.0,7.0,0.0,1.0,4.0,25.0,0.0
123530,2,活跃潜力用户,0,86.0,7.0,1.0,1.0,5.0,12.0,0.0
123539,2,活跃潜力用户,0,53.0,14.0,0.0,3.0,6.0,25.0,0.0
123541,1,早期沉睡用户,1,90.0,5.0,2.0,4.0,6.0,23.0,0.0
123543,2,活跃潜力用户,0,29.0,22.0,4.0,4.0,3.0,21.0,2.0
123545,2,活跃潜力用户,0,24.0,6.0,4.0,0.0,6.0,22.0,0.0
123553,2,活跃潜力用户,0,98.0,3.0,9.0,0.0,6.0,25.0,0.0
12356,2,活跃潜力用户,0,14.0,0.0,0.0,1.0,4.0,7.0,0.0
123563,0,高价值忠诚用户,0,5.0,0.0,0.0,4.0,4.0,9.0,1.0
123565,2,活跃潜力用户,0,34.0,0.0,5.0,0.0,3.0,16.0,0.0
123570,1,早期沉睡用户,1,18.0,1.0,0.0,1.0,4.0,7.0,0.0
123579,2,活跃潜力用户,0,36.0,9.0,0.0,1.0,5.0,13.0,0.0
123584,1,早期沉睡用户,1,36.0,4.0,2.0,2.0,6.0,23.0,0.0
123585,0,高价值忠诚用户,1,127.0,13.0,9.0,7.0,5.0,38.0,0.0
12360,2,活跃潜力用户,0,44.0,0.0,0.0,0.0,4.0,27.0,1.0
123603,1,早期沉睡用户,1,59.0,7.0,0.0,1.0,6.0,23.0,0.0
123608,0,高价值忠诚用户,0,142.0,0.0,18.0,4.0,5.0,29.0,1.0
123611,2,活跃潜力用户,0,58.0,14.0,0.0,0.0,6.0,32.0,0.0
123632,1,早期沉睡用户,1,4.0,0.0,0.0,2.0,2.0,4.0,3.0
123635,2,活跃潜力用户,0,45.0,5.0,0.0,2.0,5.0,13.0,0.0
123657,1,早期沉睡用户,1,49.0,3.0,0.0,1.0,4.0,22.0,0.0
123669,2,活跃潜力用户,0,50.0,4.0,0.0,1.0,6.0,28.0,0.0
123672,0,高价值忠诚用户,0,36.0,4.0,0.0,3.0,6.0,19.0,0.0
123694,2,活跃潜力用户,0,62.0,4.0,3.0,3.0,5.0,15.0,1.0
123706,1,早期沉睡用户,1,18.0,0.0,0.0,2.0,4.0,11.0,1.0
123714,0,高价值忠诚用户,0,43.0,3.0,7.0,4.0,5.0,17.0,1.0
12373,1,早期沉睡用户,1,23.0,7.0,0.0,2.0,4.0,9.0,1.0
123748,1,早期沉睡用户,1,76.0,5.0,10.0,2.0,6.0,36.0,0.0
12375,2,活跃潜力用户,0,28.0,1.0,0.0,1.0,5.0,15.0,0.0
123755,0,高价值忠诚用户,0,91.0,9.0,0.0,15.0,6.0,35.0,0.0
123756,2,活跃潜力用户,0,13.0,2.0,0.0,0.0,4.0,9.0,1.0
123757,2,活跃潜力用户,0,12.0,2.0,0.0,0.0,3.0,4.0,1.0
123762,0,高价值忠诚用户,0,107.0,1.0,0.0,4.0,6.0,31.0,0.0
123771,1,早期沉睡用户,1,111.0,5.0,15.0,3.0,3.0,19.0,1.0
123772,1,早期沉睡用户,1,71.0,11.0,0.0,1.0,6.0,19.0,0.0
12378,2,活跃潜力用户,0,11.0,0.0,0.0,2.0,3.0,5.0,1.0
123780,2,活跃潜力用户,0,21.0,5.0,0.0,0.0,2.0,7.0,0.0
123793,1,早期沉睡用户,1,42.0,1.0,0.0,3.0,4.0,16.0,2.0
123798,1,早期沉睡用户,1,45.0,0.0,26.0,1.0,5.0,25.0,0.0
123803,2,活跃潜力用户,0,10.0,0.0,7.0,2.0,1.0,6.0,0.0
123809,2,活跃潜力用户,0,21.0,5.0,0.0,2.0,5.0,15.0,1.0
123812,0,高价值忠诚用户,1,75.0,0.0,5.0,10.0,6.0,27.0,0.0
12384,2,活跃潜力用户,0,1.0,0.0,0.0,0.0,1.0,1.0,4.0
123841,2,活跃潜力用户,1,149.0,4.0,1.0,1.0,4.0,27.0,0.0
123866,2,活跃潜力用户,0,35.0,0.0,0.0,2.0,5.0,7.0,0.0
12387,2,活跃潜力用户,0,15.0,1.0,0.0,0.0,1.0,4.0,5.0
123871,2,活跃潜力用户,0,9.0,0.0,2.0,0.0,2.0,3.0,0.0
123887,2,活跃潜力用户,0,47.0,1.0,7.0,2.0,6.0,9.0,0.0
123888,2,活跃潜力用户,0,183.0,4.0,0.0,1.0,5.0,35.0,0.0
12389,2,活跃潜力用户,0,309.0,8.0,0.0,1.0,6.0,80.0,0.0
123892,0,高价值忠诚用户,0,164.0,12.0,0.0,2.0,6.0,35.0,0.0
123897,2,活跃潜力用户,0,13.0,3.0,0.0,1.0,4.0,5.0,0.0
123898,2,活跃潜力用户,0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
123905,2,活跃潜力用户,0,48.0,3.0,0.0,1.0,5.0,21.0,0.0
123921,2,活跃潜力用户,0,7.0,0.0,0.0,1.0,3.0,4.0,1.0
123922,1,早期沉睡用户,1,175.0,2.0,0.0,1.0,6.0,16.0,0.0
123924,2,活跃潜力用户,0,63.0,1.0,3.0,0.0,3.0,33.0,1.0
123933,1,早期沉睡用户,1,158.0,3.0,0.0,2.0,6.0,34.0,0.0
123938,1,早期沉睡用户,1,186.0,1.0,6.0,2.0,6.0,15.0,0.0
12394,2,活跃潜力用户,0,22.0,0.0,0.0,0.0,2.0,7.0,1.0
123942,2,活跃潜力用户,0,30.0,2.0,0.0,0.0,3.0,6.0,1.0
123949,2,活跃潜力用户,0,22.0,5.0,0.0,0.0,6.0,15.0,0.0
123962,0,高价值忠诚用户,0,303.0,23.0,1.0,9.0,6.0,75.0,0.0
123966,2,活跃潜力用户,0,27.0,7.0,0.0,0.0,5.0,14.0,0.0
123968,2,活跃潜力用户,0,61.0,3.0,0.0,1.0,6.0,33.0,0.0
123971,2,活跃潜力用户,0,34.0,1.0,13.0,1.0,5.0,14.0,0.0
123978,1,早期沉睡用户,1,35.0,3.0,1.0,2.0,5.0,18.0,0.0
123983,2,活跃潜力用户,0,21.0,2.0,0.0,0.0,4.0,11.0,2.0
123992,2,活跃潜力用户,0,40.0,2.0,0.0,2.0,6.0,21.0,0.0
12400,2,活跃潜力用户,0,4.0,0.0,1.0,1.0,2.0,5.0,0.0
124001,0,高价值忠诚用户,1,386.0,0.0,17.0,5.0,6.0,30.0,0.0
124006,1,早期沉睡用户,1,31.0,3.0,0.0,1.0,4.0,16.0,0.0
124010,1,早期沉睡用户,1,74.0,2.0,0.0,2.0,6.0,13.0,0.0
124025,1,早期沉睡用户,1,56.0,1.0,4.0,1.0,6.0,28.0,0.0
12403,2,活跃潜力用户,0,10.0,1.0,0.0,1.0,5.0,4.0,0.0
124033,0,高价值忠诚用户,0,52.0,11.0,0.0,4.0,2.0,23.0,4.0
124036,2,活跃潜力用户,0,8.0,1.0,0.0,1.0,3.0,5.0,0.0
124046,2,活跃潜力用户,0,11.0,5.0,0.0,1.0,4.0,12.0,0.0
124052,2,活跃潜力用户,0,16.0,2.0,0.0,0.0,3.0,11.0,2.0
124061,1,早期沉睡用户,1,114.0,3.0,1.0,2.0,6.0,40.0,0.0
124063,2,活跃潜力用户,1,134.0,12.0,0.0,1.0,6.0,44.0,0.0
124065,2,活跃潜力用户,0,13.0,2.0,0.0,1.0,4.0,9.0,1.0
124069,2,活跃潜力用户,1,36.0,4.0,1.0,3.0,5.0,30.0,0.0
12407,1,早期沉睡用户,1,58.0,6.0,0.0,3.0,6.0,32.0,0.0
124072,1,早期沉睡用户,1,20.0,1.0,1.0,2.0,5.0,13.0,0.0
124078,1,早期沉睡用户,1,215.0,6.0,21.0,1.0,6.0,48.0,0.0
124079,1,早期沉睡用户,1,164.0,3.0,0.0,1.0,6.0,41.0,0.0
124083,0,高价值忠诚用户,1,56.0,7.0,0.0,5.0,6.0,24.0,0.0
124093,2,活跃潜力用户,0,30.0,0.0,0.0,2.0,4.0,10.0,1.0
124095,0,高价值忠诚用户,0,171.0,2.0,0.0,7.0,6.0,16.0,0.0
124098,1,早期沉睡用户,1,8.0,1.0,0.0,1.0,3.0,6.0,2.0
1241,1,早期沉睡用户,1,77.0,19.0,0.0,1.0,6.0,27.0,0.0
124101,2,活跃潜力用户,0,135.0,0.0,5.0,0.0,4.0,17.0,0.0
124107,1,早期沉睡用户,1,41.0,0.0,1.0,1.0,4.0,13.0,1.0
12412,2,活跃潜力用户,0,98.0,4.0,0.0,0.0,6.0,27.0,0.0
124125,2,活跃潜力用户,0,7.0,0.0,1.0,0.0,3.0,5.0,2.0
124127,1,早期沉睡用户,1,318.0,2.0,9.0,5.0,6.0,40.0,0.0
124129,2,活跃潜力用户,0,24.0,0.0,0.0,0.0,4.0,7.0,0.0
124138,2,活跃潜力用户,1,52.0,0.0,5.0,4.0,5.0,33.0,0.0
124152,2,活跃潜力用户,0,19.0,9.0,0.0,2.0,4.0,13.0,0.0
124159,1,早期沉睡用户,1,100.0,1.0,18.0,1.0,6.0,21.0,0.0
124170,1,早期沉睡用户,1,87.0,6.0,0.0,1.0,6.0,23.0,0.0
124171,2,活跃潜力用户,0,9.0,1.0,0.0,0.0,5.0,5.0,0.0
124180,2,活跃潜力用户,0,103.0,7.0,0.0,0.0,4.0,20.0,0.0
124194,0,高价值忠诚用户,0,49.0,5.0,0.0,3.0,4.0,10.0,0.0
1242,1,早期沉睡用户,1,44.0,4.0,0.0,1.0,4.0,9.0,0.0
12420,2,活跃潜力用户,1,25.0,0.0,1.0,3.0,3.0,8.0,0.0
124219,2,活跃潜力用户,0,306.0,13.0,1.0,0.0,6.0,39.0,0.0
124232,0,高价值忠诚用户,1,204.0,12.0,0.0,8.0,5.0,33.0,0.0
124236,1,早期沉睡用户,1,98.0,2.0,0.0,2.0,6.0,14.0,0.0
12424,2,活跃潜力用户,0,28.0,1.0,0.0,2.0,4.0,10.0,0.0
124245,1,早期沉睡用户,1,19.0,11.0,0.0,1.0,2.0,4.0,3.0
124252,2,活跃潜力用户,0,12.0,0.0,1.0,1.0,6.0,7.0,0.0
124260,2,活跃潜力用户,0,219.0,26.0,2.0,1.0,6.0,66.0,0.0
124273,0,高价值忠诚用户,0,97.0,13.0,0.0,6.0,6.0,49.0,0.0
124274,2,活跃潜力用户,0,70.0,12.0,0.0,0.0,5.0,27.0,0.0
124291,2,活跃潜力用户,0,173.0,1.0,5.0,3.0,4.0,35.0,0.0
124295,2,活跃潜力用户,0,59.0,9.0,0.0,0.0,5.0,38.0,0.0
124298,2,活跃潜力用户,1,65.0,4.0,0.0,5.0,6.0,22.0,0.0
124310,1,早期沉睡用户,1,40.0,3.0,0.0,1.0,6.0,18.0,0.0
12432,2,活跃潜力用户,0,126.0,20.0,0.0,1.0,6.0,46.0,0.0
124321,0,高价值忠诚用户,0,0.0,18.0,22.0,9.0,6.0,33.0,0.0
124337,2,活跃潜力用户,1,15.0,0.0,2.0,1.0,4.0,11.0,0.0
124354,1,早期沉睡用户,1,11.0,0.0,0.0,2.0,4.0,9.0,0.0
124357,1,早期沉睡用户,1,12.0,1.0,0.0,2.0,3.0,7.0,0.0
124361,2,活跃潜力用户,0,70.0,4.0,9.0,0.0,6.0,21.0,0.0
124370,1,早期沉睡用户,1,53.0,0.0,0.0,1.0,4.0,15.0,1.0
124372,2,活跃潜力用户,0,22.0,3.0,0.0,0.0,4.0,2.0,0.0
124387,0,高价值忠诚用户,0,65.0,3.0,4.0,6.0,5.0,22.0,0.0
124393,2,活跃潜力用户,0,10.0,1.0,0.0,0.0,2.0,4.0,3.0
124397,2,活跃潜力用户,0,49.0,3.0,0.0,2.0,5.0,8.0,0.0
124398,2,活跃潜力用户,1,94.0,1.0,1.0,1.0,4.0,32.0,0.0
1244,1,早期沉睡用户,1,3.0,0.0,0.0,1.0,3.0,4.0,1.0
124432,2,活跃潜力用户,1,74.0,2.0,0.0,2.0,6.0,18.0,0.0
124437,2,活跃潜力用户,0,5.0,0.0,0.0,0.0,3.0,3.0,0.0
124440,2,活跃潜力用户,0,36.0,1.0,0.0,1.0,6.0,18.0,0.0
124442,2,活跃潜力用户,1,82.0,0.0,2.0,2.0,6.0,25.0,0.0
124456,2,活跃潜力用户,0,20.0,0.0,0.0,0.0,4.0,6.0,1.0
124458,2,活跃潜力用户,0,9.0,0.0,3.0,0.0,2.0,4.0,2.0
124466,2,活跃潜力用户,0,113.0,1.0,1.0,1.0,6.0,28.0,0.0
124468,2,活跃潜力用户,1,17.0,1.0,4.0,1.0,4.0,12.0,0.0
124469,1,早期沉睡用户,1,82.0,6.0,2.0,1.0,5.0,19.0,0.0
124470,2,活跃潜力用户,0,54.0,1.0,1.0,1.0,6.0,25.0,0.0
124475,2,活跃潜力用户,0,11.0,0.0,0.0,0.0,2.0,6.0,4.0
124481,1,早期沉睡用户,1,14.0,0.0,0.0,2.0,5.0,11.0,0.0
124485,1,早期沉睡用户,1,63.0,5.0,1.0,4.0,6.0,33.0,0.0
124494,2,活跃潜力用户,0,73.0,2.0,0.0,0.0,6.0,18.0,0.0
124505,2,活跃潜力用户,1,142.0,1.0,12.0,3.0,6.0,28.0,0.0
124506,2,活跃潜力用户,0,0.0,0.0,13.0,2.0,3.0,11.0,2.0
124507,0,高价值忠诚用户,0,55.0,1.0,0.0,5.0,6.0,22.0,0.0
124509,1,早期沉睡用户,1,92.0,9.0,0.0,1.0,6.0,13.0,0.0
124515,1,早期沉睡用户,1,32.0,2.0,12.0,1.0,6.0,15.0,0.0
124516,1,早期沉睡用户,1,66.0,3.0,0.0,3.0,6.0,10.0,0.0
124533,2,活跃潜力用户,0,8.0,0.0,0.0,2.0,2.0,4.0,0.0
124538,2,活跃潜力用户,0,37.0,1.0,0.0,0.0,3.0,11.0,0.0
12455,2,活跃潜力用户,0,22.0,3.0,0.0,0.0,4.0,17.0,0.0
124563,1,早期沉睡用户,1,52.0,0.0,0.0,1.0,5.0,25.0,0.0
124571,2,活跃潜力用户,0,3.0,2.0,0.0,0.0,3.0,3.0,1.0
124578,1,早期沉睡用户,1,43.0,0.0,3.0,1.0,6.0,13.0,0.0
124587,1,早期沉睡用户,1,0.0,7.0,0.0,1.0,3.0,4.0,2.0
124590,2,活跃潜力用户,0,1.0,1.0,0.0,0.0,2.0,2.0,0.0
1246,2,活跃潜力用户,1,76.0,6.0,0.0,2.0,4.0,14.0,0.0
124602,2,活跃潜力用户,0,10.0,0.0,2.0,0.0,3.0,3.0,0.0
124607,0,高价值忠诚用户,0,22.0,0.0,0.0,8.0,6.0,21.0,0.0
124610,2,活跃潜力用户,0,23.0,0.0,2.0,0.0,5.0,10.0,0.0
124622,2,活跃潜力用户,0,55.0,4.0,0.0,1.0,6.0,20.0,0.0
124623,1,早期沉睡用户,1,31.0,6.0,0.0,4.0,6.0,12.0,0.0
124625,2,活跃潜力用户,0,58.0,0.0,0.0,0.0,5.0,17.0,0.0
124631,1,早期沉睡用户,1,4.0,2.0,0.0,1.0,3.0,6.0,0.0
124638,0,高价值忠诚用户,1,46.0,3.0,5.0,6.0,5.0,23.0,0.0
12464,1,早期沉睡用户,1,20.0,0.0,4.0,2.0,3.0,4.0,0.0
124641,0,高价值忠诚用户,0,25.0,1.0,0.0,3.0,6.0,15.0,0.0
12465,1,早期沉睡用户,1,100.0,1.0,16.0,3.0,5.0,24.0,0.0
124655,2,活跃潜力用户,0,14.0,0.0,0.0,0.0,5.0,10.0,0.0
12466,2,活跃潜力用户,0,5.0,0.0,0.0,1.0,3.0,3.0,0.0
124660,2,活跃潜力用户,0,104.0,0.0,26.0,2.0,6.0,14.0,0.0
124663,1,早期沉睡用户,1,149.0,19.0,0.0,1.0,6.0,16.0,0.0
124666,1,早期沉睡用户,1,31.0,0.0,0.0,1.0,4.0,10.0,0.0
124671,1,早期沉睡用户,1,1.0,0.0,0.0,1.0,2.0,2.0,0.0
124672,2,活跃潜力用户,1,24.0,0.0,0.0,2.0,2.0,5.0,0.0
124674,1,早期沉睡用户,1,53.0,0.0,0.0,3.0,6.0,17.0,0.0
124677,2,活跃潜力用户,0,18.0,0.0,0.0,0.0,4.0,7.0,0.0
124678,2,活跃潜力用户,0,6.0,0.0,0.0,0.0,2.0,1.0,0.0
124686,1,早期沉睡用户,1,33.0,12.0,0.0,1.0,6.0,9.0,0.0
124713,2,活跃潜力用户,1,13.0,0.0,0.0,1.0,2.0,5.0,0.0
124723,1,早期沉睡用户,1,4.0,0.0,0.0,1.0,4.0,5.0,2.0
124725,2,活跃潜力用户,0,55.0,0.0,4.0,0.0,6.0,21.0,0.0
124728,2,活跃潜力用户,0,30.0,1.0,0.0,0.0,5.0,16.0,1.0
124744,1,早期沉睡用户,1,153.0,17.0,0.0,3.0,4.0,32.0,2.0
124759,2,活跃潜力用户,0,1.0,0.0,0.0,0.0,1.0,1.0,5.0
12476,0,高价值忠诚用户,0,9.0,0.0,1.0,0.0,4.0,7.0,1.0
124762,2,活跃潜力用户,0,59.0,5.0,16.0,0.0,6.0,36.0,0.0
124768,1,早期沉睡用户,1,35.0,1.0,1.0,1.0,2.0,23.0,0.0
124787,1,早期沉睡用户,1,100.0,3.0,6.0,2.0,3.0,18.0,1.0
124806,1,早期沉睡用户,1,48.0,0.0,0.0,4.0,4.0,28.0,2.0
124809,2,活跃潜力用户,0,58.0,1.0,1.0,0.0,5.0,31.0,0.0
124811,2,活跃潜力用户,0,80.0,3.0,2.0,3.0,6.0,33.0,0.0
124813,2,活跃潜力用户,0,235.0,7.0,23.0,0.0,6.0,50.0,0.0
124815,2,活跃潜力用户,0,8.0,0.0,0.0,0.0,5.0,7.0,0.0
12482,2,活跃潜力用户,0,25.0,3.0,2.0,0.0,2.0,15.0,0.0
124821,2,活跃潜力用户,0,78.0,23.0,1.0,0.0,5.0,20.0,0.0
124832,1,早期沉睡用户,1,63.0,0.0,10.0,1.0,3.0,22.0,0.0
124837,2,活跃潜力用户,0,14.0,0.0,0.0,0.0,2.0,2.0,0.0
124848,2,活跃潜力用户,0,29.0,0.0,3.0,3.0,4.0,14.0,0.0
124862,2,活跃潜力用户,0,11.0,0.0,0.0,0.0,3.0,6.0,1.0
124867,2,活跃潜力用户,0,59.0,5.0,4.0,2.0,4.0,22.0,2.0
124871,2,活跃潜力用户,0,20.0,8.0,0.0,0.0,5.0,9.0,0.0
124872,2,活跃潜力用户,0,98.0,3.0,0.0,0.0,5.0,23.0,0.0
124879,1,早期沉睡用户,1,205.0,11.0,1.0,2.0,6.0,40.0,0.0
124892,0,高价值忠诚用户,0,18.0,0.0,0.0,9.0,6.0,24.0,0.0
1249,3,超级用户,0,148.0,13.0,0.0,23.0,6.0,53.0,0.0
124900,2,活跃潜力用户,0,19.0,1.0,0.0,0.0,5.0,6.0,0.0
124905,0,高价值忠诚用户,0,28.0,4.0,0.0,4.0,6.0,21.0,0.0
124907,1,早期沉睡用户,1,22.0,2.0,0.0,1.0,2.0,11.0,3.0
124916,2,活跃潜力用户,0,85.0,4.0,0.0,0.0,2.0,17.0,4.0
124917,2,活跃潜力用户,0,32.0,0.0,0.0,0.0,2.0,6.0,0.0
12492,0,高价值忠诚用户,0,79.0,10.0,0.0,2.0,6.0,42.0,0.0
124922,2,活跃潜力用户,0,27.0,0.0,0.0,0.0,4.0,17.0,0.0
124925,1,早期沉睡用户,1,47.0,12.0,0.0,3.0,4.0,12.0,1.0
124926,2,活跃潜力用户,0,155.0,2.0,16.0,0.0,5.0,25.0,0.0
124927,1,早期沉睡用户,1,85.0,8.0,0.0,3.0,5.0,34.0,0.0
124935,2,活跃潜力用户,1,58.0,2.0,0.0,2.0,4.0,14.0,0.0
12494,1,早期沉睡用户,1,15.0,0.0,4.0,2.0,5.0,11.0,0.0
124942,1,早期沉睡用户,1,21.0,5.0,0.0,2.0,4.0,11.0,0.0
124962,1,早期沉睡用户,1,285.0,36.0,1.0,1.0,6.0,72.0,0.0
124971,2,活跃潜力用户,1,79.0,4.0,1.0,1.0,5.0,13.0,0.0
124972,2,活跃潜力用户,0,10.0,0.0,2.0,0.0,3.0,8.0,1.0
124973,0,高价值忠诚用户,0,69.0,13.0,1.0,1.0,6.0,17.0,0.0
124976,2,活跃潜力用户,0,7.0,2.0,0.0,1.0,3.0,7.0,2.0
124988,2,活跃潜力用户,0,104.0,2.0,0.0,1.0,6.0,22.0,0.0
12500,2,活跃潜力用户,0,66.0,3.0,0.0,0.0,3.0,12.0,3.0
125008,2,活跃潜力用户,0,19.0,5.0,0.0,0.0,3.0,12.0,0.0
