user_id,R,F,M,cluster,cluster_name
119084,8,1,1,1,早期沉睡用户
119089,3,1,1,2,活跃潜力用户
119099,1,2,2,2,活跃潜力用户
11912,3,1,1,2,活跃潜力用户
119120,4,1,1,2,活跃潜力用户
119125,2,9,8,0,高价值忠诚用户
119128,2,4,4,2,活跃潜力用户
119136,1,1,1,2,活跃潜力用户
119139,1,4,4,2,活跃潜力用户
119147,3,3,3,2,活跃潜力用户
11916,1,4,4,2,活跃潜力用户
119167,1,2,2,2,活跃潜力用户
119168,1,2,2,2,活跃潜力用户
119185,1,5,4,2,活跃潜力用户
119188,5,4,4,1,早期沉睡用户
1192,2,9,9,0,高价值忠诚用户
119205,2,4,4,2,活跃潜力用户
119209,4,1,1,2,活跃潜力用户
11921,3,1,1,2,活跃潜力用户
119213,2,4,4,2,活跃潜力用户
119229,3,1,1,2,活跃潜力用户
11923,4,1,1,2,活跃潜力用户
119241,1,1,1,2,活跃潜力用户
119242,9,1,1,1,早期沉睡用户
119259,3,4,3,2,活跃潜力用户
119261,1,2,2,2,活跃潜力用户
119270,8,2,2,1,早期沉睡用户
119271,7,1,1,1,早期沉睡用户
119272,5,5,3,1,早期沉睡用户
119280,5,6,6,0,高价值忠诚用户
119292,7,1,1,1,早期沉睡用户
119297,3,5,5,0,高价值忠诚用户
119305,2,1,1,2,活跃潜力用户
119309,3,1,1,2,活跃潜力用户
119316,2,2,2,2,活跃潜力用户
119318,2,2,2,2,活跃潜力用户
119319,3,6,6,0,高价值忠诚用户
119332,7,1,1,1,早期沉睡用户
119333,1,1,1,2,活跃潜力用户
119343,2,6,6,0,高价值忠诚用户
119354,2,1,1,2,活跃潜力用户
119369,3,1,1,2,活跃潜力用户
119379,2,4,4,2,活跃潜力用户
119383,9,1,1,1,早期沉睡用户
119390,2,1,1,2,活跃潜力用户
119392,2,4,4,2,活跃潜力用户
119395,2,4,4,2,活跃潜力用户
119397,3,1,1,2,活跃潜力用户
119403,3,2,2,2,活跃潜力用户
119405,1,2,2,2,活跃潜力用户
119408,1,3,2,2,活跃潜力用户
119410,2,4,3,2,活跃潜力用户
119418,8,1,1,1,早期沉睡用户
119428,1,2,2,2,活跃潜力用户
119443,1,4,4,2,活跃潜力用户
119457,2,2,2,2,活跃潜力用户
11946,1,11,11,0,高价值忠诚用户
119468,8,1,1,1,早期沉睡用户
119472,1,12,12,0,高价值忠诚用户
119481,2,2,2,2,活跃潜力用户
119489,1,16,15,0,高价值忠诚用户
119496,1,6,6,0,高价值忠诚用户
119498,5,3,2,1,早期沉睡用户
11950,1,2,2,2,活跃潜力用户
119500,9,1,1,1,早期沉睡用户
119502,1,13,9,0,高价值忠诚用户
119508,2,2,2,2,活跃潜力用户
119509,5,5,5,0,高价值忠诚用户
119516,3,4,4,2,活跃潜力用户
119527,1,4,4,2,活跃潜力用户
119534,2,3,3,2,活跃潜力用户
119543,8,2,2,1,早期沉睡用户
119547,7,1,1,1,早期沉睡用户
119552,1,3,3,2,活跃潜力用户
119562,5,2,2,1,早期沉睡用户
119568,3,1,1,2,活跃潜力用户
119577,4,1,1,2,活跃潜力用户
119582,7,4,3,1,早期沉睡用户
119605,5,1,1,1,早期沉睡用户
119610,4,2,2,2,活跃潜力用户
119616,2,1,1,2,活跃潜力用户
119628,2,1,1,2,活跃潜力用户
119633,1,3,3,2,活跃潜力用户
119638,6,2,1,1,早期沉睡用户
11964,7,1,1,1,早期沉睡用户
119654,1,2,2,2,活跃潜力用户
119657,1,4,4,2,活跃潜力用户
119659,3,1,1,2,活跃潜力用户
119664,2,5,5,0,高价值忠诚用户
119668,1,10,10,0,高价值忠诚用户
119690,1,3,3,2,活跃潜力用户
11970,1,2,2,2,活跃潜力用户
119720,4,3,3,2,活跃潜力用户
119735,2,2,2,2,活跃潜力用户
119741,2,1,1,2,活跃潜力用户
119746,2,4,4,2,活跃潜力用户
11975,1,3,3,2,活跃潜力用户
119750,9,1,1,1,早期沉睡用户
119758,6,4,4,1,早期沉睡用户
11976,1,11,9,0,高价值忠诚用户
119767,2,2,2,2,活跃潜力用户
119770,7,1,1,1,早期沉睡用户
119775,1,4,4,2,活跃潜力用户
119820,7,2,2,1,早期沉睡用户
119831,1,2,2,2,活跃潜力用户
119862,2,1,1,2,活跃潜力用户
119879,2,1,1,2,活跃潜力用户
11988,9,1,1,1,早期沉睡用户
119880,3,1,1,2,活跃潜力用户
119883,2,3,3,2,活跃潜力用户
119895,4,1,1,2,活跃潜力用户
119915,1,3,3,2,活跃潜力用户
119925,1,7,7,0,高价值忠诚用户
119940,4,1,1,2,活跃潜力用户
119942,8,1,1,1,早期沉睡用户
119944,5,3,3,1,早期沉睡用户
11995,8,1,1,1,早期沉睡用户
119961,1,3,3,2,活跃潜力用户
119970,1,2,2,2,活跃潜力用户
119974,1,3,2,2,活跃潜力用户
11998,8,4,3,1,早期沉睡用户
119982,9,1,1,1,早期沉睡用户
119991,2,2,2,2,活跃潜力用户
119998,1,6,6,0,高价值忠诚用户
119999,1,8,8,0,高价值忠诚用户
120009,2,7,7,0,高价值忠诚用户
12002,7,1,1,1,早期沉睡用户
120026,4,1,1,2,活跃潜力用户
120036,1,2,2,2,活跃潜力用户
120038,7,5,5,1,早期沉睡用户
12004,2,2,2,2,活跃潜力用户
120047,4,1,1,2,活跃潜力用户
120052,5,2,2,1,早期沉睡用户
120059,5,10,10,0,高价值忠诚用户
120062,7,1,1,1,早期沉睡用户
120071,1,1,1,2,活跃潜力用户
120076,4,5,4,2,活跃潜力用户
120089,3,1,1,2,活跃潜力用户
120093,2,2,2,2,活跃潜力用户
120114,1,2,2,2,活跃潜力用户
120118,4,1,1,2,活跃潜力用户
120129,1,3,3,2,活跃潜力用户
120134,6,1,1,1,早期沉睡用户
120135,1,4,4,2,活跃潜力用户
120137,4,8,8,0,高价值忠诚用户
120150,1,3,3,2,活跃潜力用户
120201,8,2,2,1,早期沉睡用户
120228,2,7,7,0,高价值忠诚用户
120238,6,1,1,1,早期沉睡用户
120241,1,5,5,0,高价值忠诚用户
12026,2,2,2,2,活跃潜力用户
120267,5,1,1,1,早期沉睡用户
120269,1,1,1,2,活跃潜力用户
120271,3,6,6,0,高价值忠诚用户
120283,6,1,1,1,早期沉睡用户
120295,1,2,2,2,活跃潜力用户
1203,8,1,1,1,早期沉睡用户
120301,9,1,1,1,早期沉睡用户
120304,2,2,2,2,活跃潜力用户
120305,2,3,2,2,活跃潜力用户
120315,2,6,5,0,高价值忠诚用户
120326,3,1,1,2,活跃潜力用户
120336,7,2,2,1,早期沉睡用户
120338,5,2,2,1,早期沉睡用户
120344,5,2,2,1,早期沉睡用户
120346,9,1,1,1,早期沉睡用户
120349,1,5,5,0,高价值忠诚用户
12035,2,15,15,0,高价值忠诚用户
12037,2,3,3,2,活跃潜力用户
120374,3,4,3,2,活跃潜力用户
120375,4,1,1,2,活跃潜力用户
120379,2,9,9,0,高价值忠诚用户
120381,4,1,1,2,活跃潜力用户
120388,9,1,1,1,早期沉睡用户
120396,1,3,3,2,活跃潜力用户
120398,1,5,5,0,高价值忠诚用户
120419,8,1,1,1,早期沉睡用户
120422,3,3,3,2,活跃潜力用户
120425,7,2,2,1,早期沉睡用户
120426,3,3,3,2,活跃潜力用户
120442,3,1,1,2,活跃潜力用户
120444,9,2,2,1,早期沉睡用户
120448,2,10,10,0,高价值忠诚用户
120452,5,2,2,1,早期沉睡用户
120454,5,1,1,1,早期沉睡用户
120456,5,2,1,1,早期沉睡用户
120466,6,1,1,1,早期沉睡用户
120471,6,3,3,1,早期沉睡用户
120477,8,1,1,1,早期沉睡用户
120478,4,1,1,2,活跃潜力用户
120479,7,7,7,0,高价值忠诚用户
120493,3,5,5,0,高价值忠诚用户
12050,3,3,3,2,活跃潜力用户
120504,1,2,2,2,活跃潜力用户
120514,2,3,2,2,活跃潜力用户
120518,6,2,2,1,早期沉睡用户
120524,6,2,2,1,早期沉睡用户
120528,4,9,9,0,高价值忠诚用户
120534,3,3,3,2,活跃潜力用户
120563,2,4,3,2,活跃潜力用户
120565,4,1,1,2,活跃潜力用户
120575,1,3,3,2,活跃潜力用户
120581,1,6,6,0,高价值忠诚用户
120587,4,1,1,2,活跃潜力用户
120592,8,4,4,1,早期沉睡用户
120594,2,6,5,0,高价值忠诚用户
120604,5,3,2,1,早期沉睡用户
120615,4,1,1,2,活跃潜力用户
120621,4,5,5,0,高价值忠诚用户
120627,1,3,3,2,活跃潜力用户
120630,1,2,2,2,活跃潜力用户
120634,4,1,1,2,活跃潜力用户
12064,1,2,2,2,活跃潜力用户
120640,1,5,5,0,高价值忠诚用户
120641,5,3,3,1,早期沉睡用户
120665,5,1,1,1,早期沉睡用户
120674,4,2,1,2,活跃潜力用户
120675,6,2,2,1,早期沉睡用户
12068,1,2,2,2,活跃潜力用户
120710,3,4,4,2,活跃潜力用户
120711,1,3,3,2,活跃潜力用户
120713,3,2,2,2,活跃潜力用户
120734,2,9,9,0,高价值忠诚用户
120745,2,3,3,2,活跃潜力用户
12076,9,1,1,1,早期沉睡用户
120760,7,2,2,1,早期沉睡用户
120765,7,1,1,1,早期沉睡用户
12077,4,1,1,2,活跃潜力用户
120771,1,2,2,2,活跃潜力用户
120774,1,3,3,2,活跃潜力用户
12078,2,2,2,2,活跃潜力用户
120781,5,7,6,0,高价值忠诚用户
120785,5,2,2,1,早期沉睡用户
12082,3,1,1,2,活跃潜力用户
120823,1,2,2,2,活跃潜力用户
120825,1,1,1,2,活跃潜力用户
120830,1,2,2,2,活跃潜力用户
12084,9,1,1,1,早期沉睡用户
120849,1,8,8,0,高价值忠诚用户
120851,2,3,3,2,活跃潜力用户
120862,1,2,2,2,活跃潜力用户
12087,5,2,2,1,早期沉睡用户
120872,3,1,1,2,活跃潜力用户
12088,6,1,1,1,早期沉睡用户
120880,9,2,2,1,早期沉睡用户
120887,1,1,1,2,活跃潜力用户
120891,6,1,1,1,早期沉睡用户
120900,4,9,8,0,高价值忠诚用户
120910,8,2,2,1,早期沉睡用户
120922,2,3,3,2,活跃潜力用户
120929,1,5,5,0,高价值忠诚用户
120932,1,6,4,0,高价值忠诚用户
120938,2,2,2,2,活跃潜力用户
120939,1,3,3,2,活跃潜力用户
120943,1,3,3,2,活跃潜力用户
12095,1,5,5,0,高价值忠诚用户
120958,8,4,4,1,早期沉睡用户
120959,5,1,1,1,早期沉睡用户
120968,1,2,1,2,活跃潜力用户
120975,5,8,8,0,高价值忠诚用户
120977,8,3,3,1,早期沉睡用户
120986,3,1,1,2,活跃潜力用户
120988,1,3,3,2,活跃潜力用户
12099,3,3,3,2,活跃潜力用户
120993,1,11,10,0,高价值忠诚用户
121,9,1,1,1,早期沉睡用户
121006,1,2,2,2,活跃潜力用户
121018,5,2,2,1,早期沉睡用户
121020,4,1,1,2,活跃潜力用户
121021,3,5,5,0,高价值忠诚用户
121024,4,3,3,2,活跃潜力用户
121025,5,4,4,1,早期沉睡用户
121027,1,1,1,2,活跃潜力用户
121036,6,1,1,1,早期沉睡用户
12104,2,4,4,2,活跃潜力用户
12105,3,3,3,2,活跃潜力用户
121066,1,3,3,2,活跃潜力用户
121069,1,2,2,2,活跃潜力用户
121070,2,8,7,0,高价值忠诚用户
121076,1,1,1,2,活跃潜力用户
121084,7,1,1,1,早期沉睡用户
121085,2,3,3,2,活跃潜力用户
12110,1,2,2,2,活跃潜力用户
121102,1,2,2,2,活跃潜力用户
121111,3,2,2,2,活跃潜力用户
121117,2,1,1,2,活跃潜力用户
12112,1,3,3,2,活跃潜力用户
121122,5,1,1,1,早期沉睡用户
121123,3,1,1,2,活跃潜力用户
121129,2,2,1,2,活跃潜力用户
121131,4,2,2,2,活跃潜力用户
121132,6,1,1,1,早期沉睡用户
121133,1,2,2,2,活跃潜力用户
121136,1,14,14,0,高价值忠诚用户
121137,8,2,2,1,早期沉睡用户
121156,6,1,1,1,早期沉睡用户
12117,1,2,2,2,活跃潜力用户
121172,5,2,2,1,早期沉睡用户
121174,1,1,1,2,活跃潜力用户
121182,1,4,4,2,活跃潜力用户
121189,2,1,1,2,活跃潜力用户
121194,4,2,2,2,活跃潜力用户
121196,3,6,6,0,高价值忠诚用户
121198,1,3,3,2,活跃潜力用户
1212,1,6,6,0,高价值忠诚用户
121204,1,10,10,0,高价值忠诚用户
121206,2,2,2,2,活跃潜力用户
121217,5,2,2,1,早期沉睡用户
121218,1,1,1,2,活跃潜力用户
121219,1,4,4,2,活跃潜力用户
121223,6,2,1,1,早期沉睡用户
12124,2,4,3,2,活跃潜力用户
121249,5,1,1,1,早期沉睡用户
121285,9,1,1,1,早期沉睡用户
121288,2,8,5,0,高价值忠诚用户
121293,5,1,1,1,早期沉睡用户
121321,1,5,5,0,高价值忠诚用户
121322,5,2,2,1,早期沉睡用户
121325,1,1,1,2,活跃潜力用户
12133,1,3,3,2,活跃潜力用户
121330,9,3,1,1,早期沉睡用户
121337,2,1,1,2,活跃潜力用户
121366,8,1,1,1,早期沉睡用户
121373,3,2,2,2,活跃潜力用户
121377,6,2,2,1,早期沉睡用户
121379,2,6,5,0,高价值忠诚用户
121389,1,7,6,0,高价值忠诚用户
121393,4,2,2,2,活跃潜力用户
121417,1,4,4,2,活跃潜力用户
121423,7,3,3,1,早期沉睡用户
121425,3,3,2,2,活跃潜力用户
12143,5,4,4,1,早期沉睡用户
121434,5,2,2,1,早期沉睡用户
121440,4,2,2,2,活跃潜力用户
121445,9,2,2,1,早期沉睡用户
12146,2,3,3,2,活跃潜力用户
121471,3,5,5,0,高价值忠诚用户
121475,9,1,1,1,早期沉睡用户
121479,4,3,3,2,活跃潜力用户
121502,1,7,7,0,高价值忠诚用户
121507,3,3,3,2,活跃潜力用户
12151,8,6,5,1,早期沉睡用户
121510,5,1,1,1,早期沉睡用户
121515,1,5,5,0,高价值忠诚用户
121528,6,1,1,1,早期沉睡用户
121530,6,3,3,1,早期沉睡用户
121531,9,1,1,1,早期沉睡用户
121533,8,1,1,1,早期沉睡用户
121536,1,4,3,2,活跃潜力用户
121538,6,1,1,1,早期沉睡用户
121540,1,1,1,2,活跃潜力用户
121551,2,3,3,2,活跃潜力用户
121563,2,1,1,2,活跃潜力用户
121571,1,1,1,2,活跃潜力用户
121572,9,1,1,1,早期沉睡用户
121575,3,7,7,0,高价值忠诚用户
121584,3,4,4,2,活跃潜力用户
121589,7,1,1,1,早期沉睡用户
121592,7,1,1,1,早期沉睡用户
121601,2,3,3,2,活跃潜力用户
121605,2,2,2,2,活跃潜力用户
121613,1,5,5,0,高价值忠诚用户
12163,2,1,1,2,活跃潜力用户
121637,1,3,3,2,活跃潜力用户
121669,3,3,3,2,活跃潜力用户
121684,1,1,1,2,活跃潜力用户
12169,7,3,3,1,早期沉睡用户
121705,4,6,6,0,高价值忠诚用户
121711,6,2,2,1,早期沉睡用户
121724,1,11,11,0,高价值忠诚用户
121741,1,6,6,0,高价值忠诚用户
121747,4,8,8,0,高价值忠诚用户
121757,4,11,9,0,高价值忠诚用户
121766,5,1,1,1,早期沉睡用户
121773,6,3,3,1,早期沉睡用户
121777,4,3,3,2,活跃潜力用户
12178,9,1,1,1,早期沉睡用户
121789,1,14,14,0,高价值忠诚用户
121798,2,2,2,2,活跃潜力用户
12180,3,1,1,2,活跃潜力用户
121801,3,4,3,2,活跃潜力用户
121808,2,2,2,2,活跃潜力用户
121810,4,2,2,2,活跃潜力用户
121820,4,2,2,2,活跃潜力用户
121824,1,3,3,2,活跃潜力用户
121837,2,1,1,2,活跃潜力用户
121843,2,2,2,2,活跃潜力用户
121849,5,1,1,1,早期沉睡用户
121853,8,3,3,1,早期沉睡用户
121854,1,5,5,0,高价值忠诚用户
121858,1,5,4,2,活跃潜力用户
12186,2,4,4,2,活跃潜力用户
121868,7,1,1,1,早期沉睡用户
121877,1,9,9,0,高价值忠诚用户
121881,7,3,3,1,早期沉睡用户
121890,1,8,8,0,高价值忠诚用户
121895,5,1,1,1,早期沉睡用户
121899,7,1,1,1,早期沉睡用户
121910,1,6,5,0,高价值忠诚用户
121924,1,5,5,0,高价值忠诚用户
121929,7,1,1,1,早期沉睡用户
121935,7,1,1,1,早期沉睡用户
121937,2,6,6,0,高价值忠诚用户
121938,3,5,5,0,高价值忠诚用户
121941,2,5,5,0,高价值忠诚用户
121948,1,4,4,2,活跃潜力用户
121955,4,2,2,2,活跃潜力用户
121968,7,1,1,1,早期沉睡用户
12197,9,1,1,1,早期沉睡用户
121970,8,4,4,1,早期沉睡用户
121974,3,3,3,2,活跃潜力用户
121975,2,3,3,2,活跃潜力用户
121985,1,5,3,2,活跃潜力用户
121986,3,4,4,2,活跃潜力用户
121993,7,1,1,1,早期沉睡用户
121996,1,2,2,2,活跃潜力用户
122,2,3,3,2,活跃潜力用户
122004,3,2,2,2,活跃潜力用户
122005,2,2,2,2,活跃潜力用户
12202,1,4,4,2,活跃潜力用户
122020,1,1,1,2,活跃潜力用户
122033,1,2,2,2,活跃潜力用户
12204,3,1,1,2,活跃潜力用户
122046,1,3,3,2,活跃潜力用户
122066,4,4,4,2,活跃潜力用户
122074,8,5,5,1,早期沉睡用户
122077,8,1,1,1,早期沉睡用户
122083,2,5,4,2,活跃潜力用户
122091,1,2,2,2,活跃潜力用户
122103,8,1,1,1,早期沉睡用户
122105,1,4,4,2,活跃潜力用户
122115,1,1,1,2,活跃潜力用户
122125,8,1,1,1,早期沉睡用户
12213,1,4,3,2,活跃潜力用户
122133,4,1,1,2,活跃潜力用户
122162,1,3,3,2,活跃潜力用户
122170,3,4,4,2,活跃潜力用户
122172,6,2,2,1,早期沉睡用户
122177,1,4,4,2,活跃潜力用户
12218,7,1,1,1,早期沉睡用户
122193,6,1,1,1,早期沉睡用户
122201,4,1,1,2,活跃潜力用户
122211,7,1,1,1,早期沉睡用户
122214,1,4,4,2,活跃潜力用户
122228,1,4,4,2,活跃潜力用户
122232,2,5,4,2,活跃潜力用户
122253,1,4,3,2,活跃潜力用户
122264,1,4,4,2,活跃潜力用户
122265,1,3,3,2,活跃潜力用户
122272,3,6,6,0,高价值忠诚用户
122276,2,1,1,2,活跃潜力用户
122277,3,5,5,0,高价值忠诚用户
122286,1,12,11,0,高价值忠诚用户
122292,6,3,3,1,早期沉睡用户
122293,5,5,5,0,高价值忠诚用户
122294,3,1,1,2,活跃潜力用户
12230,2,2,2,2,活跃潜力用户
122308,1,3,3,2,活跃潜力用户
122309,3,2,2,2,活跃潜力用户
122311,3,3,3,2,活跃潜力用户
122323,7,2,2,1,早期沉睡用户
122333,1,3,3,2,活跃潜力用户
122335,6,1,1,1,早期沉睡用户
122338,4,2,2,2,活跃潜力用户
122341,6,4,4,1,早期沉睡用户
122342,9,1,1,1,早期沉睡用户
122346,7,1,1,1,早期沉睡用户
122369,1,6,6,0,高价值忠诚用户
122373,3,2,2,2,活跃潜力用户
122379,1,5,5,0,高价值忠诚用户
122383,2,9,9,0,高价值忠诚用户
122387,1,5,5,0,高价值忠诚用户
122389,1,4,4,2,活跃潜力用户
122393,3,8,8,0,高价值忠诚用户
122395,3,2,2,2,活跃潜力用户
122397,5,3,3,1,早期沉睡用户
122403,3,4,4,2,活跃潜力用户
122405,9,1,1,1,早期沉睡用户
122410,2,12,12,0,高价值忠诚用户
122413,3,11,11,0,高价值忠诚用户
122423,2,9,7,0,高价值忠诚用户
122433,5,2,2,1,早期沉睡用户
122446,3,1,1,2,活跃潜力用户
122448,1,4,4,2,活跃潜力用户
122470,5,1,1,1,早期沉睡用户
122471,3,4,3,2,活跃潜力用户
122477,5,1,1,1,早期沉睡用户
122485,1,2,2,2,活跃潜力用户
122492,1,2,2,2,活跃潜力用户
122497,1,12,11,0,高价值忠诚用户
122501,4,3,3,2,活跃潜力用户
122502,6,1,1,1,早期沉睡用户
122503,2,3,3,2,活跃潜力用户
122504,1,69,66,3,超级用户
122512,2,2,2,2,活跃潜力用户
122523,1,2,2,2,活跃潜力用户
122544,4,1,1,2,活跃潜力用户
122545,7,1,1,1,早期沉睡用户
12255,8,1,1,1,早期沉睡用户
122557,2,1,1,2,活跃潜力用户
122558,3,5,5,0,高价值忠诚用户
122560,9,1,1,1,早期沉睡用户
122563,1,5,5,0,高价值忠诚用户
122573,1,1,1,2,活跃潜力用户
122574,2,1,1,2,活跃潜力用户
122578,1,6,5,0,高价值忠诚用户
122604,6,1,1,1,早期沉睡用户
122607,1,4,4,2,活跃潜力用户
12261,4,7,7,0,高价值忠诚用户
122616,2,5,5,0,高价值忠诚用户
122619,1,1,1,2,活跃潜力用户
122634,3,3,3,2,活跃潜力用户
122642,2,1,1,2,活跃潜力用户
12265,3,3,3,2,活跃潜力用户
122655,5,4,4,1,早期沉睡用户
122657,9,2,2,1,早期沉睡用户
122664,1,3,3,2,活跃潜力用户
122667,4,1,1,2,活跃潜力用户
122670,2,2,2,2,活跃潜力用户
12268,2,1,1,2,活跃潜力用户
122689,3,2,2,2,活跃潜力用户
122691,6,3,2,1,早期沉睡用户
122693,3,6,6,0,高价值忠诚用户
122706,1,1,1,2,活跃潜力用户
122723,1,1,1,2,活跃潜力用户
122729,7,1,1,1,早期沉睡用户
122735,2,2,2,2,活跃潜力用户
12274,1,3,3,2,活跃潜力用户
122771,6,4,4,1,早期沉睡用户
122774,2,2,2,2,活跃潜力用户
122782,1,7,7,0,高价值忠诚用户
122784,5,2,2,1,早期沉睡用户
122801,3,2,2,2,活跃潜力用户
122824,1,2,2,2,活跃潜力用户
122829,3,1,1,2,活跃潜力用户
12283,3,1,1,2,活跃潜力用户
122842,3,1,1,2,活跃潜力用户
122852,1,10,8,0,高价值忠诚用户
122853,3,7,7,0,高价值忠诚用户
122855,2,2,2,2,活跃潜力用户
122860,2,2,2,2,活跃潜力用户
122862,1,2,2,2,活跃潜力用户
122864,2,3,3,2,活跃潜力用户
122869,2,2,2,2,活跃潜力用户
122871,2,7,7,0,高价值忠诚用户
122874,4,3,3,2,活跃潜力用户
12289,2,8,8,0,高价值忠诚用户
122893,1,2,2,2,活跃潜力用户
122896,1,3,3,2,活跃潜力用户
122901,2,1,1,2,活跃潜力用户
122905,6,1,1,1,早期沉睡用户
122910,2,3,2,2,活跃潜力用户
122911,2,4,4,2,活跃潜力用户
122917,3,1,1,2,活跃潜力用户
122919,1,12,11,0,高价值忠诚用户
122926,1,2,2,2,活跃潜力用户
122929,3,2,2,2,活跃潜力用户
122935,1,1,1,2,活跃潜力用户
122939,2,2,1,2,活跃潜力用户
12295,3,2,2,2,活跃潜力用户
122953,6,1,1,1,早期沉睡用户
122958,3,1,1,2,活跃潜力用户
122976,1,2,2,2,活跃潜力用户
12298,5,1,1,1,早期沉睡用户
122981,1,3,3,2,活跃潜力用户
122985,2,1,1,2,活跃潜力用户
122993,5,2,2,1,早期沉睡用户
123000,8,4,4,1,早期沉睡用户
123003,2,2,2,2,活跃潜力用户
123014,3,2,2,2,活跃潜力用户
123020,2,3,3,2,活跃潜力用户
123028,2,3,3,2,活跃潜力用户
123035,1,2,2,2,活跃潜力用户
123036,6,2,2,1,早期沉睡用户
123041,8,1,1,1,早期沉睡用户
123057,3,4,3,2,活跃潜力用户
123063,8,2,1,1,早期沉睡用户
123064,2,1,1,2,活跃潜力用户
123076,2,2,2,2,活跃潜力用户
12308,3,2,2,2,活跃潜力用户
123081,4,2,2,2,活跃潜力用户
123084,5,5,5,0,高价值忠诚用户
123087,4,1,1,2,活跃潜力用户
123090,7,5,5,1,早期沉睡用户
123094,3,1,1,2,活跃潜力用户
123102,1,3,3,2,活跃潜力用户
123103,6,1,1,1,早期沉睡用户
123108,6,2,2,1,早期沉睡用户
123109,1,5,4,2,活跃潜力用户
123111,6,5,5,1,早期沉睡用户
123118,2,1,1,2,活跃潜力用户
123123,8,1,1,1,早期沉睡用户
123131,4,1,1,2,活跃潜力用户
123132,2,4,4,2,活跃潜力用户
123134,2,2,2,2,活跃潜力用户
123145,5,1,1,1,早期沉睡用户
123150,3,1,1,2,活跃潜力用户
123151,9,1,1,1,早期沉睡用户
123156,4,3,3,2,活跃潜力用户
123170,4,1,1,2,活跃潜力用户
123172,5,2,2,1,早期沉睡用户
123177,7,1,1,1,早期沉睡用户
123178,1,1,1,2,活跃潜力用户
123192,1,1,1,2,活跃潜力用户
123194,3,7,7,0,高价值忠诚用户
123209,5,2,2,1,早期沉睡用户
123213,5,2,2,1,早期沉睡用户
123217,5,1,1,1,早期沉睡用户
12322,2,12,12,0,高价值忠诚用户
123222,2,4,4,2,活跃潜力用户
123241,1,4,4,2,活跃潜力用户
123242,1,10,10,0,高价值忠诚用户
123243,9,1,1,1,早期沉睡用户
123245,4,4,4,2,活跃潜力用户
123246,4,3,2,2,活跃潜力用户
12325,5,1,1,1,早期沉睡用户
123252,1,7,6,0,高价值忠诚用户
123256,2,3,3,2,活跃潜力用户
123264,2,5,5,0,高价值忠诚用户
123272,4,2,2,2,活跃潜力用户
123275,6,1,1,1,早期沉睡用户
123286,1,6,5,0,高价值忠诚用户
123301,5,4,4,1,早期沉睡用户
123302,5,2,2,1,早期沉睡用户
123304,1,1,1,2,活跃潜力用户
123312,1,3,3,2,活跃潜力用户
123313,1,2,2,2,活跃潜力用户
123314,2,1,1,2,活跃潜力用户
123316,1,3,3,2,活跃潜力用户
123317,1,4,4,2,活跃潜力用户
123325,4,2,2,2,活跃潜力用户
12333,4,3,3,2,活跃潜力用户
123340,2,2,2,2,活跃潜力用户
123344,2,6,6,0,高价值忠诚用户
123347,8,1,1,1,早期沉睡用户
123348,3,5,5,0,高价值忠诚用户
123350,1,2,2,2,活跃潜力用户
123374,1,1,1,2,活跃潜力用户
123388,5,2,2,1,早期沉睡用户
123389,3,1,1,2,活跃潜力用户
1234,7,12,11,0,高价值忠诚用户
123400,7,1,1,1,早期沉睡用户
123403,2,2,1,2,活跃潜力用户
123407,8,1,1,1,早期沉睡用户
123433,7,3,3,1,早期沉睡用户
123447,9,1,1,1,早期沉睡用户
123473,9,1,1,1,早期沉睡用户
123493,9,3,3,1,早期沉睡用户
12350,1,2,2,2,活跃潜力用户
123505,5,2,2,1,早期沉睡用户
12351,2,5,5,0,高价值忠诚用户
123519,2,2,2,2,活跃潜力用户
123520,1,4,3,2,活跃潜力用户
123521,7,2,2,1,早期沉睡用户
123522,7,2,2,1,早期沉睡用户
123525,1,3,3,2,活跃潜力用户
123530,2,3,3,2,活跃潜力用户
123539,2,4,4,2,活跃潜力用户
123541,5,4,3,1,早期沉睡用户
123543,1,5,4,2,活跃潜力用户
123545,3,1,1,2,活跃潜力用户
123553,1,1,1,2,活跃潜力用户
12356,2,2,2,2,活跃潜力用户
123563,2,8,8,0,高价值忠诚用户
123565,2,1,1,2,活跃潜力用户
123570,8,1,1,1,早期沉睡用户
123579,3,2,2,2,活跃潜力用户
123584,6,2,2,1,早期沉睡用户
123585,5,7,5,0,高价值忠诚用户
12360,1,1,1,2,活跃潜力用户
123603,5,1,1,1,早期沉睡用户
123608,3,5,5,0,高价值忠诚用户
123611,1,1,1,2,活跃潜力用户
123632,8,2,2,1,早期沉睡用户
123635,2,3,3,2,活跃潜力用户
123657,7,1,1,1,早期沉睡用户
123669,1,2,2,2,活跃潜力用户
123672,1,7,7,0,高价值忠诚用户
123694,1,4,4,2,活跃潜力用户
123706,5,2,2,1,早期沉睡用户
123714,2,17,15,0,高价值忠诚用户
12373,6,2,2,1,早期沉睡用户
123748,5,2,2,1,早期沉睡用户
12375,3,2,2,2,活跃潜力用户
123755,1,23,14,0,高价值忠诚用户
123756,1,2,2,2,活跃潜力用户
123757,2,1,1,2,活跃潜力用户
123762,1,5,5,0,高价值忠诚用户
123771,5,3,3,1,早期沉睡用户
123772,5,1,1,1,早期沉睡用户
12378,2,3,1,2,活跃潜力用户
123780,3,3,3,2,活跃潜力用户
123793,7,3,2,1,早期沉睡用户
